org_id,org_name,region,status,category_list,category_groups_list,founded_on,num_funding_rounds,total_funding_usd,employee_count,num_exits,age,founder_id,founder_name,founder_gender,investor_count,degree_type,institution_name,is_completed,subject,degree_category,subject_category,industry,funding_bucket
89f9456e-233f-4963-802c-8acdfa017715,Twingate,California,operating,"Cloud Security,Cyber Security,Information Technology,Network Security","Information Technology,Privacy and Security",2019-01-01,2.0,59000000.0,11-50,0.0,4.0,93f6b746-3959-d7dc-86c2-c01c1826a80b,Elliot Volkman,male,8.0,M.S,Gonzaga University,True,Digital Communications,Master's Degree,Computer Science/IT,Software,Very High
9163d631-acf8-42ed-9171-b02279a5677c,LinearB,California,operating,"Analytics,Information Technology,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Information Technology,Software",2018-04-01,5.0,70600000.0,51-100,0.0,5.0,6d012861-c46f-5e41-0182-47616a060a82,Dan Lines,male,10.0,B.S,Villanova University,True,Computer Science,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,Very High
47bad931-e9fe-4689-a82b-ac2829406dd0,Fluidity Money,South Australia,operating,"Blockchain,Cryptocurrency,Financial Services","Financial Services,Other,Payments,Software",2021-01-01,1.0,1300000.0,11-50,0.0,2.0,b07c5174-2865-415e-8f48-0cba977b5acc,Shayne Hooper,male,9.0,Bachelor's Degree,University of Adelaide,True,Computer Science (Advanced),Bachelor's Degree,Computer Science/IT,Financial Services,Low
ebfd8468-4587-4c15-a147-fa0b4ef5d25f,incard,England,operating,"Banking,E-Commerce,Financial Services,FinTech,Payments,Software","Commerce and Shopping,Financial Services,Lending and Investments,Payments,Software",2020-12-09,2.0,1852368.0,11-50,0.0,3.0,14d7b3b9-49bc-4987-8118-84d496b80145,Nicolas Labowitz,male,5.0,M.Sc.,Universidad Adolfo Ibáñez,True,Marketing,Master's Degree,Business/Management,Commerce and Shopping,Low
0f314726-a995-4e6b-82ca-64a120b18d4b,Smarteeva,California,operating,"Information Technology,Medical Device,Software","Health Care,Information Technology,Software",2019-01-01,1.0,500000.0,11-50,0.0,4.0,3c030c65-a4d0-425f-8ac4-5dcc92452bb0,Plarent Ymeri,male,0.0,BA,Luther College,True,"Music, MIS",Bachelor's Degree,Computer Science/IT,Health Care,Low
bbaa597e-2973-4a1a-893a-de0753fd385c,Doctoroo,Nevada,operating,"Apps,Health Care,Home Health Care,Medical","Apps,Health Care,Software",2020-01-01,1.0,2500000.0,11-50,0.0,3.0,0301c48e-a429-4c68-8a7a-8ab84ef22941,Ilya Mayo,male,1.0,Law Degree,University of Adelaide,True,Law,Bachelor's Degree,Arts/Humanities,Health Care,Medium
5a453545-d3c8-4d52-90ce-3beb5ade10f2,Toqio,England,operating,"Banking,Finance,Financial Services,FinTech","Financial Services,Lending and Investments",2019-01-01,3.0,29117047.0,51-100,0.0,4.0,c8dde8c9-cb8f-46d9-9117-1897d8d4a5b0,Luis Fernandez Gonzalez,male,10.0,Informática,CDI College,True,Infraestructura Tecnológica,Others,Other,Financial Services,High
06d6f04e-019b-492b-8718-4f602bb69c5b,Albert Health,Istanbul,operating,"Health Care,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Health Care,Software",2018-08-01,7.0,1406560.0,11-50,0.0,5.0,0666c823-0a3d-4a38-826f-e7c17e019bb9,Serhat Uzun,male,10.0,Master of Science - MS,Istanbul Technical University,False,Electrical Engineering,Master's Degree,Engineering,AI/Data Analytics,Low
c7e7b978-2af2-4af4-8bf0-3d5e02912cff,Anycart,California,operating,"E-Commerce,Food and Beverage,Grocery,Internet,Mobile Apps,Shopping","Apps,Commerce and Shopping,Food and Beverage,Internet Services,Mobile,Software",2019-01-01,5.0,160000.0,11-50,0.0,4.0,1b4b9579-3307-4f98-933c-b5c7f09f7f5a,Rafael Sanches,male,8.0,BS,Universidade Estadual de Maringá,True,Computer Science,Bachelor's Degree,Computer Science/IT,Commerce and Shopping,Low
56df3c73-a7b0-4990-8c46-e265b07ca72f,Ydentity Organization,Geneve,operating,"Blockchain,Cryptocurrency,Identity Management,Information Technology,Web Apps","Apps,Financial Services,Information Technology,Other,Payments,Privacy and Security,Software",2021-08-06,2.0,1250000.0,11-50,0.0,2.0,9e8e5149-4965-4463-8b3e-afc7f38e5908,Michael Buxton,male,0.0,"MA, BA",University of Oxford,True,Jurisprudence,Bachelor's Degree,Arts/Humanities,Financial Services,Low
1aed61ea-d6a3-4030-aecd-fa6007b559e9,LOOX,Dhaka,operating,"E-Commerce,Fashion,Lifestyle,Marketplace,Retail Technology,Social Shopping,Video","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design,Hardware,Media and Entertainment,Software,Video",2021-05-01,3.0,290000.0,11-50,0.0,2.0,32e694ca-166a-4fa0-95aa-4a2d92c56d20,Anik Ashraf,male,5.0,Bachelor of Business Administration (BBA),North South University,True,Marketing,Bachelor's Degree,Business/Management,Commerce and Shopping,Low
60a86f48-7331-4642-85b7-891333640dad,A2 Biotherapeutics,California,operating,"Biotechnology,Health Care,Life Science","Biotechnology,Health Care,Science and Engineering",2018-01-01,4.0,190500000.0,51-100,0.0,5.0,90e85476-60ec-666e-0067-2e1355d67fa5,Alexander Kamb,male,13.0,Ph.D,Caltech,True,Neurobiology,Doctoral Degree,Medical/Healthcare,Health Care,Very High
fe35b60f-79cb-419a-a26b-45ebb4bb8618,Private AI,Ontario,operating,"Artificial Intelligence,Cloud Data Services,Cloud Security,Cyber Security,Machine Learning,Natural Language Processing,Security,Software","Artificial Intelligence,Data and Analytics,Information Technology,Internet Services,Privacy and Security,Science and Engineering,Software",2019-05-01,4.0,11480212.0,11-50,0.0,4.0,203c33ab-1ea2-46af-b143-3491f300412e,Patricia Thaine,female,13.0,MSc,University of Toronto,False,Computer Science,Master's Degree,Computer Science/IT,AI/Data Analytics,High
00dde732-8d1f-47d0-a4aa-46989930762d,Satellite Bio,Massachusetts,operating,"Biopharma,Biotechnology,Medical","Biotechnology,Health Care,Science and Engineering",2019-01-01,2.0,101470989.0,11-50,0.0,4.0,15fe5b97-04f3-17ae-25f2-722e2c68b159,Tom Lowery,male,11.0,Ph.D,University of California Berkeley,True,Chemistry,Doctoral Degree,Computer Science/IT,Health Care,Very High
38269e06-ecad-4204-971a-1b322559d41d,one • fıve,Schleswig-Holstein,operating,Packaging Services,Administrative Services,2020-01-01,3.0,10191849.0,11-50,0.0,3.0,9689d9f2-bd5a-409c-819f-8dd897f45bfc,Martin Weber,male,8.0,MSc,ESCP Business School,False,Finance & Entrepreneurship,Master's Degree,Economics/Finance,Other,High
7137d6d1-5e3f-4241-a728-a6b05ce7e33b,FootPrint Coalition,California,operating,"Impact Investing,Media and Entertainment,Nanotechnology,Robotics,Venture Capital","Financial Services,Hardware,Lending and Investments,Media and Entertainment,Science and Engineering,Software",2020-01-01,1.0,50000000.0,11-50,0.0,3.0,e7978ca8-276b-f08d-7fcc-3a36ccdd9740,Rachel Kropa,female,0.0,BSc,University of Virginia,False,Biochemistry,Bachelor's Degree,Computer Science/IT,Financial Services,High
5c954355-c21b-432f-a547-4cf444fdf059,Card91,Karnataka,operating,"Banking,Financial Services,FinTech,Software","Financial Services,Lending and Investments,Software",2020-08-01,3.0,14000000.0,51-100,0.0,3.0,b2bf7afe-1c48-4645-b743-c5a9436876cb,Amit Shah,male,10.0,CFA,CFA Institute,True,Finance,Professional Degree,Economics/Finance,Financial Services,High
155d29a8-8e67-4c30-8fca-811a96b7a22a,"Mintbase, Inc.",Berlin,operating,"Cryptocurrency,Financial Services,Information Technology","Financial Services,Information Technology,Payments,Software",2019-01-01,3.0,13500000.0,11-50,0.0,4.0,7b4fc2b7-4006-316e-bb2d-9c3c9fedbbac,Nate Geier,male,14.0,BA,University of Oregon,True,Journalism,Bachelor's Degree,Arts/Humanities,Financial Services,High
90524eca-8cfb-49b2-99a5-b86459817a13,Artscapy,England,operating,"Art,Content Discovery,E-Commerce,Social Network","Commerce and Shopping,Content and Publishing,Internet Services,Media and Entertainment",2020-10-01,2.0,1413908.0,11-50,0.0,3.0,6fb1ed5b-a927-4b71-9e8f-9aef7c871c1d,Emilia De Stasio,female,0.0,MSc,University of Warwick,True,Economics and International Financial Economics,Master's Degree,Economics/Finance,Commerce and Shopping,Low
9d1aae5e-083f-476c-832d-7566c8548ca9,Supersocial,New York,operating,"Developer Platform,Gaming,Social Network","Gaming,Internet Services,Software",2020-01-01,2.0,7114998.0,11-50,0.0,3.0,9ed17d2b-10ed-4a07-ba78-39fac48e2b12,Pedro Romi,male,19.0,BBA Global Business Program,Texas McCombs School of Business,True,Business,Bachelor's Degree,Business/Management,Design/Internet Services,Medium
25a784f8-4cff-4459-9dd6-b780ea88ccb6,Tellie,California,operating,"Content Creators,Internet,Media and Entertainment,Software","Internet Services,Media and Entertainment,Software",2020-01-07,2.0,10000000.0,11-50,0.0,3.0,9dd90a42-ba42-4d90-4d31-133cff1141e3,Todd Peterson,male,11.0,BS,University of New Hampshire,True,Business Administration with concentration in Computer Science,Bachelor's Degree,Computer Science/IT,Design/Internet Services,Medium
844c4267-62d9-4146-b0e2-51a7ad68fb11,Staircase,Pennsylvania,operating,"Developer APIs,Financial Services,FinTech,Information Technology,Real Estate,Software","Financial Services,Information Technology,Real Estate,Software",2020-01-01,5.0,24100000.0,11-50,0.0,3.0,db575e72-4533-46b2-15d6-3d8a3ee5f75b,Bryan Wolff,male,9.0,MBA,Stanford Graduate School of Business,False,unknown,Bachelor's Degree,Other,Financial Services,High
4fbeed2a-2326-45f0-a819-c9dd66318bbd,OroraTech,Bayern,operating,"Business Intelligence,Consulting,Forestry,Geospatial,GreenTech,Information Services,Insurance,Predictive Analytics,Sustainability","Agriculture and Farming,Artificial Intelligence,Data and Analytics,Financial Services,Information Technology,Navigation and Mapping,Professional Services,Software,Sustainability",2018-09-01,8.0,24517733.0,51-100,0.0,5.0,dc3dc27e-5e09-4da5-810a-4a2612f53d35,Rupert Amann,male,27.0,M.Sc.,Technical University of Munich,True,Electrical Engineering,Master's Degree,Engineering,AI/Data Analytics,High
262e4e7f-bde7-4ec7-8a65-27ee7277cffa,Apisec.ai,California,operating,"Cyber Security,Developer APIs,Internet,SaaS,Security,Software","Information Technology,Internet Services,Privacy and Security,Software",2018-01-01,1.0,2000000.0,11-50,0.0,5.0,e0ce564c-a2ce-835a-de0d-39ea33f5aab3,Dan Barahona,male,1.0,BS,Rensselaer Polytechnic Institute,True,Mechanical Engineering,Bachelor's Degree,Engineering,Design/Internet Services,Low
644e7b66-cc39-408d-b03e-42ad310431ec,Eleos Health,Massachusetts,operating,"Artificial Intelligence,Health Care","Artificial Intelligence,Data and Analytics,Health Care,Science and Engineering,Software",2019-01-01,4.0,28000000.0,11-50,0.0,4.0,50521f5b-d352-4f3a-8a04-90f59e7ae1f2,Shiri Sadeh-Sharvit,female,14.0,BA,Hebrew University of Jerusalem,True,Psychology and education,Bachelor's Degree,Arts/Humanities,AI/Data Analytics,High
325a0a55-f81f-4282-ab41-efc9d1daacec,Heir,California,operating,"Consulting,Information Technology,Software","Information Technology,Professional Services,Software",2021-01-01,1.0,10000000.0,11-50,0.0,2.0,7170675e-9374-4223-bfdb-b05be5082901,Daniel George,male,4.0,BSN,Inter American University of Puerto Rico,True,Registered Nurse,Bachelor's Degree,Medical/Healthcare,Software,Medium
c7a68f12-fc62-41af-b1f7-8711c9c46a40,Cyral,California,operating,"Cloud Data Services,Cloud Security,SaaS","Information Technology,Internet Services,Privacy and Security,Software",2018-01-01,4.0,41100000.0,11-50,0.0,5.0,5d711108-3dfd-1831-3fdf-1f7992646d82,Manav Mital,male,13.0,B.Tech.,Indian Institute of Technology Kanpur,True,Computer Science,Bachelor's Degree,Computer Science/IT,Design/Internet Services,High
0b53fc26-35a3-42b7-94e1-16a43da09a3d,Avenue 8,California,operating,"Digital Marketing,Information Technology,Real Estate,Residential","Information Technology,Real Estate,Sales and Marketing",2020-01-01,3.0,18000000.0,51-100,0.0,3.0,19316cc4-a2df-728b-5a2d-629fb437d852,Michael Martin,male,8.0,B.A.,Dartmouth College,True,unknown,Bachelor's Degree,Other,Commerce and Shopping,High
368bf3d4-3d07-4f23-98e6-74320282137b,Aline Capital,South Carolina,operating,"Commercial,Commercial Real Estate,Finance,Financial Services,Real Estate","Financial Services,Other,Real Estate",2018-01-01,1.0,22575000.0,11-50,0.0,5.0,4bace185-a3d7-4a96-93bc-86d3d5fec3e2,Joey Weinel,male,0.0,Bachelor's Degree,Clemson University,True,Mathematics TeachingGradeCum Laude,Bachelor's Degree,Computer Science/IT,Financial Services,High
2fc248d8-0714-4d26-8dc5-16d357a50131,Buckzy Payments,Ontario,operating,"Financial Services,FinTech,Payments","Financial Services,Payments",2018-09-01,4.0,23500496.0,51-100,0.0,5.0,f4491017-cfb0-d068-bad1-cdae6e27173d,Abdul Naushad,male,10.0,MBA,Penn State University,True,Business,Bachelor's Degree,Business/Management,Financial Services,High
20c4f16d-f6ea-4796-92af-2289ae4392ae,Validity Finance,New York,operating,"Consulting,Finance,Financial Services,FinTech,Legal,Personal Finance","Financial Services,Professional Services",2018-01-01,2.0,300000000.0,11-50,0.0,5.0,66b55d13-103e-4d0d-a75d-1d13f0896f85,Ralph Sutton,male,1.0,BA,Columbia College,True,English Literature,Bachelor's Degree,Computer Science/IT,Financial Services,Very High
6c642760-3cef-441b-aa7a-46b1d3bb0597,Audience.co,Florida,operating,"Digital Marketing,Marketing Automation,SaaS","Sales and Marketing,Software",2019-01-22,3.0,10450000.0,11-50,0.0,4.0,20b2c426-a9ae-2089-754c-f03f1a9522ae,Jesse Stein,male,1.0,MBA,Wharton School of the University of Pennsylvania,True,Entrepreneurship,Bachelor's Degree,Business/Management,Commerce and Shopping,High
6369f243-25d6-4c05-99ed-5bf3422023ae,TripleBlind,Missouri,operating,"Big Data,Business Intelligence,Privacy,Security,Software","Data and Analytics,Privacy and Security,Software",2019-01-01,3.0,32200000.0,11-50,0.0,4.0,ece0ff95-8e63-c795-e826-59a5e6112b7a,Riddhiman Das,male,26.0,BS,"University of Missouri, Kansas City",False,"Computer Science & Electrical Engineering, Mathematics",Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
f5822340-60a8-4218-b9a7-13bfc392fb0c,Wealthyhood,England,operating,"Financial Services,FinTech,Personal Finance,Wealth Management",Financial Services,2020-09-01,2.0,1020218.0,11-50,0.0,3.0,de385d65-8b82-48b9-809c-67f524c4e629,Alexandros Christodoulakis,male,1.0,MSc,Imperial College Business School,False,Investment & Wealth Management,Master's Degree,Economics/Finance,Financial Services,Low
efd6a142-fb11-44e3-8944-80a49cd221e7,Trajektory,Illinois,operating,"Analytics,Data Visualization,Sports","Data and Analytics,Design,Information Technology,Software,Sports",2020-01-01,2.0,3500000.0,11-50,0.0,3.0,f149115e-5410-4287-a059-29a34e6c5cec,Alexander Kerr,male,1.0,BA,Kenyon College,True,Economics,Bachelor's Degree,Economics/Finance,AI/Data Analytics,Medium
977a42ed-f36c-4b54-a5c3-494bf07ab8c5,Trickest,Vojvodina,operating,"Cloud Security,Cyber Security,Network Security,Penetration Testing","Information Technology,Privacy and Security",2020-04-28,3.0,1700000.0,11-50,0.0,3.0,6532ce48-4fe0-4107-9c9d-0e9062ab0ad9,Nemanja Tanaskovic,male,5.0,Bachelor's Degree,University of Belgrade,True,Information Systems and Technologies,Bachelor's Degree,Computer Science/IT,Software,Low
02684edc-8566-43ad-b6ed-a8f799c7724f,Missafir,Istanbul,operating,"Hospitality,Property Management,Vacation Rental","Real Estate,Travel and Tourism",2018-11-01,4.0,1100000.0,51-100,0.0,5.0,69ba3b6b-0f12-49df-9ced-0379b6497a41,Mehmet Yuksel,male,20.0,MSc,University of Warwick,False,International Technology Management,Master's Degree,Computer Science/IT,Real Estate,Low
5cd194c4-d984-45ba-8265-121b7ffafabf,Lines Up,Virginia,operating,"Consulting,Professional Services","Other,Professional Services",2018-01-01,1.0,250000.0,11-50,0.0,5.0,fc346eb8-06cb-4fd0-82c2-402eb42bbd4f,Steve Mitnick,male,0.0,PhD dissertation not completed,Georgetown University,True,Economics,Doctoral Degree,Economics/Finance,Other,Low
4311d81d-b063-4c95-834d-5bae21b1a5af,Osakakuma,Central Region,operating,"Cosmetics,Internet,Marketing,Retail","Commerce and Shopping,Consumer Goods,Internet Services,Sales and Marketing",2020-01-01,2.0,8000000.0,11-50,0.0,3.0,9732712d-e1fb-4fbf-b956-ae4fc3179748,Chris Yang,male,1.0,Masters,Nanyang Technological University,True,Information System,Master's Degree,Computer Science/IT,Commerce and Shopping,Medium
7150ab0a-f6e7-47ce-9f70-e20496e15702,Ubreathe,Haryana,operating,"CleanTech,Sustainability,Wellness","Health Care,Sustainability",2018-01-01,1.0,181288.0,11-50,0.0,5.0,0d082193-cf02-caa7-0efe-cdff2c56268a,Karandeep Singh Vohra,male,1.0,BE,Vellore Institute of Technology,True,Computer Science and Engineering,Bachelor's Degree,Computer Science/IT,Health Care,Low
e750273a-381f-4aab-b95f-d7962cfca1c2,SaveIN,Delhi,operating,"Credit,FinTech,Health Care","Financial Services,Health Care,Lending and Investments",2020-11-20,7.0,8023598.0,11-50,0.0,3.0,bd7dc5f0-4dcb-4779-af9b-d47f4484c1aa,Anurag Varma,male,24.0,MBA,Indian Institute of Technology Madras,True,Finance,Bachelor's Degree,Economics/Finance,Financial Services,Medium
c735f5c0-67d4-4b42-89d8-b2f71a37f990,Dianthus Therapeutics,Massachusetts,operating,"Biopharma,Biotechnology,Health Care","Biotechnology,Health Care,Science and Engineering",2019-01-01,3.0,121499996.0,11-50,0.0,4.0,0186469f-4eec-4e69-b8aa-71f451b657f3,Susan Kalled,female,7.0,PhD,Tufts University,True,Immunology,Doctoral Degree,Medical/Healthcare,Health Care,Very High
40581085-df87-4623-95a1-c136d7518e32,Azuca,Colorado,operating,"Cannabis,Food and Beverage,Health Care,Pharmaceutical","Community and Lifestyle,Food and Beverage,Health Care",2018-01-01,3.0,4211253.0,11-50,0.0,5.0,c3199b90-7292-6474-4773-a28b8be27e6e,Kim Sanchez Rael,female,0.0,BA,Harvard University,False,International Relations,Bachelor's Degree,Arts/Humanities,Health Care,Medium
d0d1fa90-2214-410d-9370-7d8895bd7fa7,MooveAI,Colorado,operating,"Analytics,Automotive,Cloud Management,Customer Service,Information Technology","Data and Analytics,Information Technology,Internet Services,Other,Professional Services,Software,Transportation",2018-01-01,1.0,3300000.0,11-50,0.0,5.0,da66e273-ec02-5ffe-37e5-366e5832b142,Rafay Khan,male,6.0,Msc,Stanford University,True,Mechanical & Design Engineering,Master's Degree,Engineering,AI/Data Analytics,Medium
6a72f681-1e91-4131-a594-9976317f9953,EasyAspataal,Maharashtra,operating,Health Care,Health Care,2020-01-01,2.0,536611.0,11-50,0.0,3.0,b4a5fd7e-ce7a-481f-9591-f865b4fc0ce1,Manoj Gupta,male,8.0,B.E,University of Mumbai,False,Electronic Engineering,Bachelor's Degree,Engineering,Health Care,Low
975d3cf0-c233-4d1d-bef3-a65301d42184,Lnddo,Abu Dhabi,operating,"Commercial Lending,Financial Services,FinTech,Lending,Micro Lending","Financial Services,Lending and Investments",2020-03-01,1.0,3000000.0,11-50,0.0,3.0,6f763a42-e046-4d7b-9689-1227f9611213,Adham Azzam,male,0.0,Erasmus Exchange Program,Hamburg University of Technology,True,Civil Engineering,Others,Engineering,Financial Services,Medium
f6703532-faf2-4594-af20-5f802485bb7e,ChekkitApp,Lagos,operating,"Blockchain,Developer APIs,Health Care,Internet,Logistics","Health Care,Internet Services,Other,Software,Transportation",2019-11-14,10.0,650000.0,11-50,0.0,4.0,ecdb886a-1404-4089-9ef2-b7ad07c081ac,Dare Odumade,male,17.0,Certificate of Software Entrepreneurship,Meltwater Entrepreneurial School of Technology (MEST),True,Software Entrepreneurship,Diploma/Certificate,Computer Science/IT,Design/Internet Services,Low
a13d03dd-fee8-a619-7ea3-f28979ff1c59,Bach,New York,operating,"Events,Internet","Events,Internet Services,Media and Entertainment",2018-03-10,3.0,17000000.0,11-50,0.0,5.0,8b90fbda-e27b-d146-61d2-383e91f8e8cb,Sarah Sprague,female,14.0,Bachelor's degree in science,Cornell University,True,"Information science, systems, and technology",Bachelor's Degree,Computer Science/IT,Design/Internet Services,High
5831e4b6-af07-4cd9-8a75-5e2d98197194,Babaco Market,Lombardia,operating,"E-Commerce,Food and Beverage,Grocery,Retail","Commerce and Shopping,Food and Beverage",2020-01-01,4.0,8575730.0,11-50,0.0,3.0,eccff5b1-10bf-4ff9-8ba9-3a5a374a2e7f,Luca Masseretti,male,16.0,Master's,Università Cattolica del Sacro Cuore,True,International Economics,Master's Degree,Economics/Finance,Commerce and Shopping,Medium
3987267d-a5b4-4e95-be2d-9e66b8662576,Scenario,California,operating,"3D Technology,Information Technology,Software","Hardware,Information Technology,Software",2021-01-01,1.0,6000000.0,11-50,0.0,2.0,e036ee01-92cb-80f8-b3af-8043b8c913ce,Emmanuel de Maistre,male,11.0,Molecular Biology,Ecole Normale Supérieure,False,unknown,Others,Other,Hardware/Manufacturing,Medium
494529c1-5a09-426c-b3c9-81fbd0308e65,2local,Noord-Holland,operating,"Banking,FinTech","Financial Services,Lending and Investments",2018-01-01,1.0,550000.0,51-100,0.0,5.0,f2dd6fe6-0a40-4c11-a08d-35504e6b9c39,Harry Donkers,male,0.0,"Doctor of Philosophy (Ph.D.), Price Analysis",University of Twente,True,Input-Output analysis,Doctoral Degree,Other,Financial Services,Low
dc7fd949-ded9-415b-8d7b-b8ecf29bec3b,Contractify,Oost-Vlaanderen,operating,"SaaS,Software",Software,2018-02-01,2.0,2469337.0,11-50,0.0,5.0,8c0d05a1-8037-40f9-9fef-40782a4c3e98,Steven Debrauwere,male,3.0,Commercial engineer,University of Leuven,True,finance,Bachelor's Degree,Economics/Finance,Software,Medium
2b50b0ee-768b-483e-bb6c-95f9d42b050f,Genuin,New York,operating,"Communities,iOS,Mobile,Social Network,Video","Community and Lifestyle,Internet Services,Media and Entertainment,Mobile,Platforms,Software,Video",2021-01-04,1.0,4000000.0,11-50,0.0,2.0,cea1c231-caa2-3459-3bf6-77fed60b2067,Claudio Schapsis,male,1.0,Doctoral degree,Pace University,True,Marketing,Bachelor's Degree,Business/Management,Design/Internet Services,Medium
fbd39d52-67a4-495b-aed3-feefed5ba9a1,Alectio,California,operating,"Artificial Intelligence,Big Data,Information Technology,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Information Technology,Science and Engineering,Software",2019-01-30,4.0,5350000.0,11-50,0.0,4.0,9af98a4a-111f-94fb-3b9a-1870e1b93b3c,Jennifer Prendki,female,8.0,B.Sc,Louis Pasteur University,True,Physics,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,Medium
3c03f18b-62d3-43d7-a390-632bc1097453,Cabana,Washington,operating,"Hospitality,Transportation,Travel","Transportation,Travel and Tourism",2019-01-01,6.0,16500000.0,11-50,0.0,4.0,d8c6017d-2ec4-1cdc-eecd-fc801f44e32d,Burton Miller,male,20.0,unknown,The University of Texas at Austin,False,Computer Science,Unknown,Computer Science/IT,Other,High
3ab3524f-9d46-4f27-bbb8-db7856c83624,UniApp,Hessen,operating,"EdTech,Education,Higher Education","Education,Software",2020-12-03,1.0,1050966.0,11-50,0.0,3.0,53d1b290-92d4-4fc5-bb65-e51167048d84,Fahed Jaarah,male,0.0,B.A.,Cologne Business School,False,Financial Management,Bachelor's Degree,Economics/Finance,Education,Low
0317ce6b-363f-453f-a588-c98c65a364db,Plantish,HaMerkaz,operating,"Food and Beverage,Food Processing,Machinery Manufacturing","Food and Beverage,Manufacturing",2021-03-08,2.0,14450000.0,11-50,0.0,2.0,3b6dfe50-7206-4f89-b2ad-e19e680084a8,Hila Elimelech,female,15.0,Master’s Degree,Hebrew University of Jerusalem,True,Chemistry of Materials,Bachelor's Degree,Computer Science/IT,Hardware/Manufacturing,High
d10b69ad-b163-94fe-6f86-b81484c70d10,Filtered,Massachusetts,operating,"Human Resources,Information Technology,Internet,Recruiting,SaaS","Administrative Services,Information Technology,Internet Services,Professional Services,Software",2018-01-01,4.0,17220000.0,11-50,0.0,5.0,42aad40e-dec7-a1a6-7ec1-c9cfcaf4a011,Andrew Priest,male,7.0,Bachelor's Degree,University at Albany,True,"Major Computer Science, Minor Business",Bachelor's Degree,Computer Science/IT,Design/Internet Services,High
6dc6dc37-c30b-4321-b362-b200bd0b755b,Makers,Sao Paulo,operating,Advertising Platforms,Advertising,2018-01-05,1.0,300000.0,11-50,0.0,5.0,2d9c699a-5bab-4572-8072-1ac68a1820ae,Bruna Alonso,female,1.0,Postgraduate,Escola Superior de Propaganda e Marketing,True,Applied Consumer Sciences,Master's Degree,Economics/Finance,Advertising,Low
1139e8ac-4b37-4fad-8158-c91ce74285a5,Magic,California,operating,"Apps,Cyber Security,Developer Tools,Identity Management,Information Technology,Mobile Apps,Security","Apps,Information Technology,Mobile,Privacy and Security,Software",2018-01-01,3.0,31000000.0,11-50,0.0,5.0,aed09632-b329-6b24-773b-b853b19ccd13,Sean Li,male,53.0,B.S.,University of Waterloo,False,Software Engineering,Bachelor's Degree,Computer Science/IT,Apps/Mobile,High
1dafeea5-400b-466b-8fe6-708f0df218ab,VentriFlo Inc,New Hampshire,operating,"Health Care,Medical,Medical Device",Health Care,2019-08-01,1.0,10000000.0,11-50,0.0,4.0,1cad9e47-321b-468f-8cc4-5323a19677af,Brian Key,male,2.0,BS,"University of Massachusetts, Lowell",False,Computer Science,Bachelor's Degree,Computer Science/IT,Health Care,Medium
c97778a3-a20c-4be5-b14a-1f9f629045be,PublicSq,California,operating,"Information Technology,Internet,Marketplace,Social Media","Commerce and Shopping,Information Technology,Internet Services,Media and Entertainment",2021-02-01,3.0,3125000.0,11-50,0.0,2.0,7b705afe-949e-4982-920a-d795c413ea67,Sebastian Harris,male,0.0,BHS,University of Auckland,True,Health Policy Analysis,Bachelor's Degree,Medical/Healthcare,Commerce and Shopping,Medium
d6fece9f-3ffe-4e6a-8016-f5e2b5a71757,Overstory,Noord-Holland,operating,"Analytics,Artificial Intelligence,Big Data,Machine Learning,Software","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",2018-01-24,6.0,11066997.0,11-50,0.0,5.0,55135963-5094-a052-d09d-562303d2fd7e,Indra den Bakker,male,31.0,M.Sc,Vrije Universiteit Amsterdam,True,Business Analytics,Master's Degree,Computer Science/IT,AI/Data Analytics,High
ae083abd-5458-48e5-853b-a0d09c033317,Escient Pharmaceuticals,California,operating,"Biotechnology,Medical,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",2018-05-01,3.0,237500000.0,11-50,0.0,5.0,53ce4207-20f8-7806-d2be-9b7c07455f11,Joshua Grass,male,23.0,MBA,University of Rochester,True,Finance,Bachelor's Degree,Economics/Finance,Health Care,Very High
bf8501a3-3ac3-4084-86b7-74cea8278517,Navina,Tel Aviv,operating,"Artificial Intelligence,Health Care,Health Diagnostics,Machine Learning,Medical,Software","Artificial Intelligence,Data and Analytics,Health Care,Science and Engineering,Software",2018-10-01,4.0,44000000.0,11-50,0.0,5.0,daf3d959-3847-57ef-f502-690360bfb4ee,Roey Brecher,male,9.0,B.Sc,The Academic College of Tel Aviv-Yaffo,True,Computer Science & Management,Bachelor's Degree,Computer Science/IT,AI/Data Analytics,High
5201396e-8a11-4655-acd2-a4eae33cfc74,Settle Network,Distrito Federal,operating,"Financial Services,Payments","Financial Services,Payments",2018-01-01,1.0,3000000.0,11-50,0.0,5.0,d0989d89-28f3-81fe-d731-bfea56f66fdd,Pablo Orlando,male,1.0,MBA,Hult International Business School,True,San Francisco,Bachelor's Degree,Other,Financial Services,Medium
